security_id,ticker,first_touch_session,last_touch_session,required_lookback_sessions,base_candidate_sessions,known_common_base_sessions,known_non_common_base_sessions,unknown_type_base_sessions,eligible_sessions,momentum_pool_sessions,durable_ranked_sessions,recent_leadership_sessions,pending_sessions,held_sessions,terminal_sessions,incomplete_terminal_sessions,best_durable_rank,potential_displacer,required_for_strategy_certificate,authority_requirements,touch_reasons
734562734321827111,INVX,2006-07-05,2006-08-02,126,21,21,0,0,21,19,19,6,0,0,0,0,62,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
736127636795898067,PWR,2006-07-05,2006-08-02,126,19,19,0,0,19,1,1,0,0,0,0,0,92,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
736129377661170936,BTUUQ,2006-07-05,2006-08-02,126,21,21,0,0,21,2,2,1,0,0,0,0,96,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
736706163712731141,AMX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,8,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
737269177517882022,SWKS,2006-07-13,2006-08-02,126,10,10,0,0,10,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
737610379934039408,OXPS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,4,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
739571744881917717,FLSH,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
739770619759153468,DEO,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
740936965549864508,BRCM,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
740994347344182084,EYE2,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
742455654792357520,ARGO,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
74286179754649606,GLBL1,2006-07-05,2006-07-28,126,18,18,0,0,18,11,11,0,0,0,0,0,26,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
7432617456446210,HSH,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
743513794597056069,XEC,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
745755623029130839,KMB,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
746303916718780698,PNRA,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
747992771333504975,CWTRQ,2006-07-05,2006-08-02,126,21,21,0,0,21,2,2,0,0,0,0,0,84,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
748749081724120196,HES,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,16,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
748996679961773527,CI,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,7,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
750130963446756239,UTHR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,7,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
751570817747353882,AMP,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
752616570720626425,CNET1,2006-07-05,2006-07-28,126,9,9,0,0,9,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
753766528550783100,IPS1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
753851998303208237,SOHU,2006-07-27,2006-08-02,126,5,5,0,0,5,5,5,0,0,0,0,0,78,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
754067328251331203,APA,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
755410020779343011,NUE,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,3,0,0,0,0,31,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
755612581058114628,MYOG,2006-07-05,2006-07-28,126,13,13,0,0,13,0,0,4,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
757624306032622561,ADTN,2006-07-05,2006-08-02,126,17,17,0,0,17,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
758056061571092910,MVK,2006-07-05,2006-08-02,126,21,21,0,0,21,15,15,6,0,0,0,0,44,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
759400645383555344,TNB,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
759545124119365915,SID,2006-07-05,2006-08-02,126,21,21,0,0,21,5,5,7,0,0,0,0,93,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
760379920259343544,AUOTY,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,4,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
761661185408036266,PLL1,2006-07-05,2006-08-02,126,9,9,0,0,9,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
762344036140995794,MDT,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
762395829271083211,EPC,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,1,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
762697226200284243,FSL1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
762828776320653386,ZBH,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
765399177922213324,HOG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
765856696925416500,SHLDQ,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,0,0,0,0,0,36,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
766320971625686200,AMTD1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
766448393951807301,ANDV,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,12,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
768059737903560958,POT,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,5,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
768776099535348219,GEG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
768897963526785521,JBL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
76950714006927886,OMX,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,0,0,0,0,0,4,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
77120759596043300,CSE,2006-07-06,2006-07-21,126,8,8,0,0,8,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
773871807489483202,SBUX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
774133617828255111,ZOLT,2006-07-05,2006-07-14,126,8,8,0,0,8,8,8,0,0,0,0,0,4,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
774280894540524095,CTAS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
776008164953653922,TKLC,2006-08-01,2006-08-02,126,2,2,0,0,2,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
778230543970543483,NOK,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
778255092991021944,PTV,2006-07-05,2006-08-02,126,6,6,0,0,6,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
781418599366564286,PBG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,2,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
784578493421585764,ARS,2006-07-05,2006-07-13,126,7,7,0,0,7,0,0,5,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
785854024195674512,LIFC,2006-07-05,2006-08-02,126,21,21,0,0,21,19,19,2,0,0,0,0,57,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
78644325593115762,SAF2,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
786518447171118061,MRO,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,18,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
786955480416929230,GL,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
787433642710811302,IDCC,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,2,0,0,0,0,25,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
788900523736619527,LFCHY,2006-07-05,2006-08-02,126,3,3,0,0,3,3,3,0,1,20,0,0,7,False,True,corporate_actions;execution_open;identity;price_volume;security_type;terminal,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;HELD_POSITION;PENDING_ORDER
789689535963205828,SONC,2006-07-05,2006-07-28,126,18,18,0,0,18,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
789980096513085464,INGR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,11,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
789989419432888022,ALTO,2006-07-05,2006-08-02,126,21,21,0,0,21,20,20,0,0,0,0,0,40,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
790051607473284035,CHE,2006-07-26,2006-08-02,126,6,6,0,0,6,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
792334987038254153,OSIP,2006-07-05,2006-08-02,126,21,21,0,0,21,1,1,0,0,0,0,0,64,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
792583375334943609,CVS,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
792639003277524196,PLCM,2006-07-05,2006-08-02,126,21,21,0,0,21,16,16,0,0,0,0,0,45,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
793410471315351029,BGC2,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,8,0,0,0,0,32,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
794026657301614010,HMY,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,11,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
794547231420058276,PFCB,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
796495101483398982,PHM,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
797597278612305335,LYO,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
798483398570836633,SRZ,2006-07-05,2006-07-14,126,8,8,0,0,8,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
798953880315689267,APPB,2006-07-05,2006-07-31,126,19,19,0,0,19,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
799917756046641795,PNC,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
800833316393300301,ITW,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
801298690034140388,BCO,2006-07-05,2006-07-14,126,8,8,0,0,8,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
801778135593349062,CSX,2006-07-05,2006-08-02,126,21,21,0,0,21,17,17,0,0,0,0,0,17,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
801842446643679332,CPWR,2006-07-07,2006-08-02,126,14,14,0,0,14,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
802253946411099775,WCG,2006-07-05,2006-08-02,126,21,21,0,0,21,8,8,6,0,0,0,0,30,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
803323372359949049,GPRO1,2006-08-01,2006-08-02,126,2,2,0,0,2,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
804009952146469650,PCG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
806633363589751898,BUCY,2006-07-05,2006-08-02,126,21,21,0,0,21,5,5,1,0,0,0,0,86,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
807178598475251500,MNIQQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
807661417823450699,ELX,2006-07-05,2006-07-14,126,8,8,0,0,8,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
808171526184852202,MWW,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
809241580253811381,FLIR,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,4,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
810272368527364966,GG,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,8,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
812999738730583628,EZPW,2006-07-10,2006-08-02,126,18,18,0,0,18,18,18,16,0,0,0,0,12,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
813497482627689409,FRX1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,14,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
816023075549184041,TROW,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
816163206391090963,ANF,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
816819956840135126,BUD1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
818427207626286294,PGN1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
819475645860203151,MTLQQ,2006-07-05,2006-08-02,126,21,21,0,0,21,9,9,15,0,0,0,0,70,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
819913765374669526,BOT1,2006-07-05,2006-08-02,126,21,21,0,0,21,6,6,9,0,0,0,0,96,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;RECENT_LEADERSHIP
820314021172497515,MTB,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
8209006061861920,JLL,2006-07-05,2006-08-02,126,21,21,0,0,21,21,21,2,1,20,0,0,32,False,True,corporate_actions;execution_open;identity;price_volume;security_type;terminal,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL;HELD_POSITION;PENDING_ORDER;RECENT_LEADERSHIP
821184091139677434,UTIW,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
821698168806940222,LHX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,3,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
82170842208443514,ASML,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
823234404046056619,XL1,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
824121233427431305,WAT,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
824766033541075654,RMD,2006-07-18,2006-08-02,126,12,12,0,0,12,1,1,0,0,0,0,0,67,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;DURABLE_RANK;ELIGIBLE_RANKING_INPUT;ESTABLISHED_LEADERSHIP_POOL
825411200820127461,NSR1,2006-07-10,2006-07-28,126,15,15,0,0,15,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
825732977078535876,DGX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
827375650881331035,HD,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
827382694975231068,TSN,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
829390791362492623,FCX,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
829997232543875463,ADEA,2006-07-26,2006-08-02,126,6,6,0,0,6,0,0,6,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
831371468261077058,ESLRQ,2006-07-05,2006-08-02,126,6,6,0,0,6,0,0,1,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
834167427414703878,AEE,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,0,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT
835968569385277275,DNRCQ,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,11,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
836717876753553417,ITUB,2006-07-05,2006-08-02,126,21,21,0,0,21,0,0,12,0,0,0,0,,False,True,corporate_actions;identity;price_volume;security_type,BASE_CANDIDATE;ELIGIBLE_RANKING_INPUT;RECENT_LEADERSHIP
